P80004799,CARTER, JAMES (JIMMY) HARLIN,OTH,LIVE OAK,FL,32061,C00439026,00
P80004807,FENDIG, H NEAL JR (CAP),REP,ST SIMONS ISLAND,GA,31522,C00439083,00
P80004815,BANKS, JEDIDIAH ELIJAH WENDELL KENNEDY,REP,YORK,PA,17403,C00439091,00
P80004823,CUEVAS, NICKOLAS BEVAN (FARMER),REP,NOBLESVILLE,IN,46061,C00485458,00
P80004831,HUNTER, D R,DEM,AMARILLO,TX,79114,C00457069,00
P80004849,APARICIO, JOSE MIGUEL,IND,CHICAGO,IL,60608,C00439166,00
P80004856,ROY, KAMAL KARNA R REVEREND DR,REP,SARANAC LAKE,NY,12983,C00439281,00
P80004864,GILLEN, DONALD ROBERT,DEM,DESTIN,FL,32541,C00439356,00
P80004872,SWIFT, KAT,GRN,SAN ANTONIO,TX,78201,C00439612,00
P80004898,VID, DA MD,IND,MILL VALLEY,CA,94941,C00440925,00
P80004922,METCALF, JOHN GLENN BARRY SR,OTH,BROOKLYN,NY,     ,C00440263,00
P80004930,MCKINNEY, CYNTHIA,GRE,ATLANTA,GA,31131,C00440289,00
P80004948,ROBINSON, MARK SHANE,OTH,HEMET,CA,     ,C00440396,00
P80004955,TUCKER, JOSEPH HOWARD,REP,ATLANTA,GA,30314,,00
P80005051,WILLIAMS, DANIEL E,LIB,BONITA SPRINGS,FL,34134,C00441360,00
P80005069,NOLAN, JOHN STUART,NNE,BATTLE GROUND,WA,98604,C00441964,00
P80005077,BOSS, JEFF,DEM,GUTTENBERG,NJ,07093,C00463463,00
P80005093,NIX, ROBERT SHERMAN III,UNK,HOLLYWOOD,AL,     ,C00455261,00
P80005101,HOINOSKI, DALE,IND,GREENWOOD,MO,64034,C00442129,00
P80005119,ALLEN, JONATHAN EDWARD,IND,MONTROSE,CO,81401,C00442335,00
P80005127,MILLS, WILLIAM LOUIS JR,IND,MORGANTOWN,KY,42261,C00441998,00
P80005135,BOOTIE, JOHN KENNETH,IND,MANHEIM,PA,17545,C00442376,00
P80005143,SMITH, CHRISTOPHER POPHAM,OTH,BOSTON,MA,02114,C00442632,00
P80005168,ASSER, OLIVIER LODEWIJK FERDINAND,OTH,FRIDLEY,MN,55432,C00443697,00
P80005176,SMALLEY, CLIFFORD J (FARMER JIM),NNE,HILLSBORO,TX,76645,C00443267,00
P80005184,BEARSON, TIMOTHY LEE,REP,BOYNTON BEACH,FL,33435,C00443416,00
P80005218,SIMON, ILYSE A,NNE,KINGSTON,NY,12401,C00443747,00
P80005226,GIANNIBICEGO, HOA TRAN,REP,HOUSTON,TX,77018,C00443754,00
P80005234,TORRES-LONA, RUBY ANN ULLOA,IND,KAILUA,HI,96734,C00444513,00
P80005242,WILLIAMS, GEORGE WASHINGTON,OTH,YO,OH,44511,C00445148,00
P80005267,ODOM, JERRY A,IND,WEST CHESTER,OH,45069,C00444349,00
P80005275,MOORE, BRIAN PATRICK,SUS,SPRING HILL,FL,34606,C00446021,00
P80005317,STAND, ELM W,IND,RENO,NV,89570,C00446161,00
P80005325,BOND, TANYA ELIZABETH DR REV,DEM,PHILADELPHIA,PA,19104,C00445726,00
P80005366,CROSS, KENNETH ROBERT,OTH,BATESVILLE,AR,72501,C00446526,00
P80005374,BEHM, KARL,IND,POMONA PARK,FL,32181,C00446658,00
P80005390,JOHNSON, JESSE C JR,OTH,CHARLESTON,WV,25314,C00448084,00
P80005416,RUWART, MARY J,LIB,BURNET,TX,78611,C00447805,00
P80005440,BONGARDT, BRUCE DAVID,OTH,TUSTIN,CA,92782,C00451963,00
P80005465,THIEL, TIMOTHY CHRISTOPHER,OTH,SHEBOYGAN,WI,53081,C00449843,00
P80005499,BALDWIN, CHARLES OBADIAH,CST,PENSACOLA,FL,32523,C00449983,00
P80005572,LA RIVA, GLORIA ESTELA,UNK,SAN FRANCISCO,CA,94110,C00450908,00
P80005580,BARR, BOB,LIB,SMYRNA,GA,30080,C00450841,00
P80005606,MEYER, DARIN,IND,GOSHEN,NY,10924,C00451534,00
P80005614,ARNOLD, KEITH L,DEM,AUBURN,WA,98002,C00452060,00
P80005630,CLEMENT, DOUGLAS GEORGE,UNK,KIRKWOOD,MO,63122,,00
P80005655,STEVENS, THOMAS ROBERT,OTH,MINEOLA,NY,11501,C00452185,00
P80005663,LUNDEEN, JAMES EDGAR SR MD,IND,COLUMBUS,OH,43207,C00452730,00
P80005671,STATH, JEFFREY DENNIS,IND,VENTURA,CA,93003,C00452466,00
P80005689,CHARLSON, REGINALD THOMAS,NNE,THOUSAND OAKS,CA,91362,C00452540,00
P80005697,LIMER, CLIFTON ROY JOHN JR,IND,N SYRACUSE,NY,13212,C00452672,00
P80005713,CRIVEAU, JAMES DENNIS,NNE,NORFOLK,VA,23502,C00462168,00
P80005739,REDLICH, MICHAEL R,NNE,ALLEN,TX,75013,C00453894,00
P80005754,DE NUGENT, JOHN,NNE,SARVER,PA,16055,C00455220,00
P80005762,MCNEIL, ROBERT A (BOB),IND,HOUSTON,TX,77007,C00455451,00
P80005788,BEIL, JAMES FRANCIS,UNK,WILLOWICK,OH,44095,C00456814,00
P80005796,GERMALIC, JAMES,IND,WOOSTER,OH,44691,C00456830,00
P80005804,WYATT, AMY LOU,NNE,FALLSCHURCH,VA,22040,C00456848,00
S0AK00063,MURKOWSKI, FRANK SENATOR,REP,FAIRBANKS,AK,     ,C00161737,00
S0AK00097,VONDERSAAR, FRANK J,DEM,HOMER,AK,99603,C00468306,00
S0AK00105,BIRD, ROBERT MARIO,IND,KENAI,AK,99611,C00450940,00
S0AK00121,MILLER, JOSEPH W,REP,FAIRBANKS,AK,99707,C00482117,00
S0AK00139,MCADAMS, SCOTT,DEM,SITKA,AK,99835,C00484949,00
S0AK00147,KERN, JACOB SETH,DEM,ANCHORAGE,AK,99508,,00
S0AK00154,CARTER, ROBERT TIMOTHY,OTH,GIRDWOOD,AK,99587,C00489377,00
S0AK00162,HILL, SID,NNE,PALMER,AK,99645,,00
S0AK00170,HANDY, FRED EVERETTE,NNE,ANCHORAGE,AK,99502,,00
S0AL00149,SWANSON, JOHNNY III,DEM,BIRMINGHAM,AL,35202,C00359695,00
S0AL00164,BARNES, WILLIAM G,DEM,BIRMINGHAM,AL,35215,C00485490,00
S0AL00172,DE MOORE, SIMONE D.,DEM,MOBILE,AL,36618,,00
S0AL00180,MOSER, N.C. 'CLINT',REP,MOBILE,AL,36604,,00
S0AR00028,PRYOR, MARK L,DEM,LITTLE ROCK,AR,72203,C00366401,00
S0AR00036,COLEMAN, CURTIS,REP,LITTLE ROCK,AR,72212,C00461871,00
S0AR00044,RAMEY, FRED,REP,SEARCY,AR,72143,C00464099,00
S0AR00051,COX, THOMAS F,REP,LITTLE ROCK,AR,72223,C00464123,00
S0AR00069,REYNOLDS, CONRAD EARL,REP,CONWAY,AR,72034,C00466185,00
S0AR00077,BAKER, GILBERT,REP,CONWAY,AR,72034,C00466649,00
S0AR00085,HENDREN, KIM DEXTER,REP,GRAVETTE,AR,72736,C00466896,00
S0AR00093,ROGERS, BUDDY (HILUARD G),REP,ROGERS,AR,72756,C00468041,00
S0AR00101,PRITT, ANDREW DREW,DEM,LITTLE ROCK,AR,72227,C00471383,00
S0AR00119,FRIZZELL, EDWARD DALE,NNE,CONWAY,AR,72032,C00472183,00
S0AR00127,REED, STANLEY E,REP,MARIANNA,AR,72360,C00472977,00
S0AR00135,DROWN, RONALD TREVOR,IND,RUSSELLVILLE,AR,72802,C00472399,00
S0AR00143,ALEXANDER, JOHN RANDALL (RANDY),REP,SPRINGDALE,AR,72764,C00476366,00
S0AR00150,BOOZMAN, JOHN,REP,LOWELL,AR,72745,C00476317,00
S0AR00168,HALTER, WILLIAM A,DEM,NORTH LITTLE ROCK,AR,72116,C00477711,00
S0AR00176,MORRISON, DANIEL COCHCRAN 'DC',DEM,LITTLE ROCK,AR,72223,C00478396,00
S0AR00184,GRAY, JOHN,GRN,GREENLAND,AR,72737,C00487116,00
S0AR00192,HERCHER, STEPHAN FRANK,GRE,BARLING,AR,72923,,00
S0AZ00152,STARKY, STUART M,DEM,PHOENIX,AZ,85028,C00459636,00
S0AZ00186,GARCIA, RODOLFO RUDY,DEM,TUCSON,AZ,85713,C00455964,00
S0AZ00194,DEAKIN, JIMMIE LEE JR,REP,PHOENIX,AZ,85024,C00458281,00
S0AZ00202,SIMCOX, CHRIS,REP,SCOTTSDALE,AZ,85254,C00461293,00
S0AZ00210,HUFF, JOSEPH,DEM,SCOTTSDALE,AZ,85255,,00
S0AZ00228,LUNDY, WILLIAM,REP,LAKE HAVASH CITY,AZ,86404,C00466631,00
S0AZ00236,CRUZADO, LOUIS MICHAEL,REP,PHOENIX,AZ,85060,C00476051,00
S0AZ00244,GILYEAT, IAN,IND,SCOTTSDALE,AZ,85296,C00474973,00
S0AZ00251,HAYWORTH, JD,REP,SCOTTSDALE,AZ,85255,C00474825,00
S0AZ00269,GLASSMAN, RODNEY BRITZ,DEM,TUCSON,AZ,85712,C00480772,00
S0AZ00277,PARRAZ, RANDY ALAN,DEM,SCOTTSDALE,AZ,85254,C00481556,00
S0AZ00285,JOSLYN, JERRY,GRE,SCOTTSDALE,AZ,85259,C00481572,00
S0AZ00293,DOUGHERTY, JOHN E III,DEM,PHOENIX,AZ,85011,C00482588,00
S0AZ00301,NOLAN, DAVID F,LIB,TUCSON,AZ,85750,C00484600,00
S0AZ00319,KOLLER, WILLIAM JOHN,DEM,TUCSON,AZ,85711,C00484105,00
S0AZ00327,CHAVEZ, SANTOS,UNK,PHOENIX,AZ,85031,,00
S0AZ00335,DUDIKOFF, SYDNEY,UNK,TUSCON,AZ,85718,,00
S0CA00199,FEINSTEIN, DIANNE,DEM,SAN FRANCISCO,CA,94118,C00315176,00
S0CA00298,DEVORE, CHUCK,REP,IRVINE,CA,92620,C00457374,00
S0CA00306,RAMIREZ, AL,REP,SANTA MONICA,CA,90408,C00464586,00
S0CA00314,THEZION, MOSHEH,REP,BURBANK,CA,91505,C00467316,00
S0CA00322,GREYCLANUS, STEVEN SAMUEL,REP,SELMA,CA,93662,,00
S0CA00330,FIORINA, CARLY,REP,SACRAMENTO,CA,95814,C00469924,00
S0CA00348,GOLDBERG, NEIL BRIAN,IND,APTOS,CA,95001,C00476358,00
S0CA00355,QUINTANA, BRIAN,DEM,LOS ANGELES,CA,90023,C00479675,00
S0CA00363,KAUS, ROBERT MICHAEL,DEM,VENICE,CA,90291,C00480269,00
S0CA00371,NOONAN, EDWARD C,AIP,MARYSVILLE,CA,95901,,00
S0CA00389,SALEHI, AL,AIP,BEVERLY HILLS,CA,90210,,00
S0CA00397,ROBERTS, DUANE J,GRE,ANCHEIM,CA,92804,,00
S0CO00120,CAMPBELL, BEN NIGHTHORSE,REP,DENVER,CO,80201,C00384610,00
S0CO00211,BENNET, MICHAEL F,DEM,DENVER,CO,80206,C00458398,00
S0CO00229,FRAZIER, RYAN L,REP,AURORA,CO,80042,C00461020,00
S0CO00237,BUCK, KENNETH R,REP,DENVER,CO,80250,C00461368,00
S0CO00245,TIDWELL, H CLEVE JR,REP,DENVER,CO,80247,C00461897,00
S0CO00252,VAN WYK, MARK EVAN,REP,CASTLE ROCK,CO,80104,,00
S0CO00260,KENNEDY, GARY DEAN,REP,MANCOS,CO,81328,C00464883,00
S0CO00278,KORKOWSKI, LUKE,REP,CRESTED BUTTE,CO,81224,C00464925,00
S0CO00286,ROMANOFF, ANDREW,DEM,DENVER,CO,80209,C00467118,00
S0CO00294,NORTON, JANE BERGMAN,REP,GREENWOOD VILLAGE,CO,80111,C00466714,00
S0CO00302,BARTON, STEVEN KENT,REP,PENROSE,CO,81240,C00468710,00
S0CO00310,WIENS, THOMAS J,REP,CASTLE ROCK,CO,80104,C00469304,00
S0CO00328,STRINGER, ROGER MACLYN,LIB,CENTENNIAL,CO,80015,C00471854,00
S0CO00336,FINGER, JOHN H JR,LIB,MONUMENT,CO,80132,C00476655,00
S0CO00344,NAPOLITANO, JASON ANDREW,IND,LOVELAND,CO,80538,C00490276,00
S0CO00351,MILLER, CHARLEY,UNK,LITTLETON,CO,80129,,00
S0CO00369,MOROMISATO, J.,UNK,DENVER,CO,80238,,00
S0CO00377,TRACY, BRYAN H.,UNK,PAGOSA SPRINGS,CO,81147,,00
S0CO00385,ROMAN, RAYMOND,OTH,PUEBLO,CO,81005,,00
S0CO00393,RANK, ROBERT,REP,DENVER,CO,80204,,00
S0CO00401,NEWMAN, MICHELE M.,UNK,DENVER,CO,80220,,00
S0CT00037,DODD, CHRISTOPHER J,DEM,WEST HARTFORD,CT,06127,C00347310,00
S0CT00060,GIORDANO, PHILIP A,REP,WATERBURY,CT,06708,C00353862,00
S0CT00094,CALIGIURI, SAM,REP,SOUTHINGTON,CT,06489,C00459966,00
S0CT00102,SIMMONS, ROBERT R,REP,STONINGTON,CT,06378,C00460139,00
S0CT00110,ALPERT, MERRICK,DEM,NEW LONDON,CT,06320,C00462051,00
S0CT00128,PEARSON, ROGER J,DEM,STAMFORD,CT,06901,C00462606,00
S0CT00136,FOLEY, THOMAS C,REP,STAMFORD,CT,06911,C00462994,00
S0CT00144,FORRAS, VINCENT,REP,RIDGEFIELD,CT,06877,C00463356,00
S0CT00151,MCMAHON, LINDA,REP,WEST HARTFORD,CT,06127,C00467100,00
S0CT00169,SCHIFF, PETER DAVID,REP,WESTON,CT,06883,C00468199,00
S0CT00177,BLUMENTHAL, RICHARD,DEM,GREENWHICH,CT,06831,C00473587,00
S0CT00185,WHITNUM, L LEE,DEM,GREENWICH,CT,06831,C00478594,00
S0CT00193,MOSLER, WARREN BRUCE,IND,GUILFORD,CT,06437,C00479162,00
S0CT00201,BOOK, ETHAN,REP,FAIRFIELD,CT,06825,C00482273,00
S0CT00219,HILL, BRIAN KEITH,IND,WINDSOR,CT,06095,C00486829,00
S0DE00068,CASTLE, MICHAEL N,REP,WILMINGTON,DE,19806,C00254938,00
S0DE00076,WARD, CARLET DEETTA,REP,DOVER,DE,19901,C00482539,00
S0DE00084,UNDERWOOD, ERIK MONROE,DEM,ATLANTA,GA,30310,C00473397,00
S0DE00092,COONS, CHRISTOPHER A,DEM,WILMINGTON,DE,19806,C00475392,00
S0DE00100,BOVARD, BROOKE,DEM,WILMINGTON,DE,19810,,00
S0DE00118,MITCHELL, PERRY JOSEPH,DEM,OCEAN VIEW,DE,19970,C00476788,00
S0DE00126,RASH, JAMES W.,LIB,DOVER,DE,19904,,00
S0DE00134,MILLER, GLENN ALLEN,IND,FELTON,DE,19943,,00
S0DE00142,DEVARD, SAMTRA,UNK,BEAR,DE,19701,,00
S0DE00159,BOURGEOIS, MAURICE F.,NNE,FREDERICA,DE,19946,,00
S0FL00304,LOVENGUTH, GEORGE ANTHONY,DEM,JACKSONVILLE,FL,32204,C00458489,00
S0FL00312,MEEK, KENDRICK B,DEM,MIAMI,FL,33169,C00458646,00
S0FL00320,GELBER, DANIEL,DEM,MIAMI BEACH,FL,33140,C00458760,00
S0FL00338,RUBIO, MARCO,REP,CORAL GABLES,FL,33134,C00458844,00
S0FL00346,BURNS, KEVIN A,DEM,NORTH MIAMI,FL,33181,C00459420,00
S0FL00353,THORPE, MARION D JR MD DR,REP,WASHINGTON,DC,20005,C00459883,00
S0FL00361,WALSH, TOM,REP,NAPLES,FL,34116,C00463067,00
S0FL00379,OIFER, TODD MONTGOMERY,UNK,DAVENPORT,FL,33897,C00464313,00
S0FL00387,LYNCH, WILLIAM CHARLES MR,DEM,FT WALTON BEACH,FL,32547,C00464362,00
S0FL00395,SNITKER, ALEXANDER ANDREW,OTH,APOPKA,FL,32703,C00463992,00
S0FL00403,BROWN, CORRINE,DEM,JACKSONVILLE,FL,32203,C00466276,00
S0FL00411,FERRE, MAURICE,DEM,MIAMI,FL,33133,C00469247,00
S0FL00429,DECASTRO, BERNARD F,NPA,OCALA,FL,34479,C00469767,00
S0FL00437,BEAN, BOBBIE,IND,SEBRING,FL,33875,C00470971,00
S0FL00445,ARMSTRONG, LEWIS JEROME,NNE,JACKSONVILLE,FL,32210,C00475491,00
S0FL00452,RIGGS, BRUCE RAY,NNE,CRYSTAL RIVER,FL,34428,C00480988,00
S0FL00460,HERMAN, RAPHAEL,DEM,MIAMI BEACH,FL,33140,C00481523,00
S0FL00478,BURKETT, GLENN A,DEM,SANTA ROSA BCH,FL,32459,C00482208,00
S0FL00486,GREENE, JEFF,DEM,WEST PALM BEACH,FL,33405,C00482315,00
S0FL00494,VAN WILLIAMS, DAVID,DEM,TALLAHASSEE,FL,32311,C00482513,00
S0FL00502,ESCOFFERY, WILLIAM III,REP,SHALIMAR,FL,32579,C00482802,00
S0FL00510,ASKELAND, SUE,NNE,STUART,FL,34994,,00
S0FL00528,TYLER, RICK,NNE,PENSACOLA,FL,32507,,00
S0FL00536,DRAKE, GEORGE,NNE,ORLANDO,FL,32839,,00
S0FL00544,KNEPPER, HOWARD,NNE,NORTH MIAMI BEACH,FL,33160,,00
S0FL00551,LAROSA, CAROL ANN JOYCE,NNE,ENGLEWOOD,FL,34223,,00
S0FL00569,LOCK, RICHARD,NNE,DUNEDIN,FL,34698,,00
S0FL00577,MONROE, ROBERT,NNE,OVIEDO,FL,32765,,00
S0FL00585,QUARTERMAN-NOAH, BELINDA GAIL,NNE,TAMPA,FL,33646,,00
S0GA00302,HADLEY, RAKEIM J,DEM,CONYERS,GA,30013,C00467241,00
S0GA00310,THURMOND, MICHAEL LAMAR,DEM,STONE MOUNTAIN,GA,30087,C00483925,00
S0GA00328,DONOVAN, CHARLES EDWARD JR,LIB,MABLETON,GA,30126,C00486423,00
S0GA00336,BROWN, BRIAN RUSSELL,UNK,AUGUSTA,GA,30904,,00
S0GA00344,DAVIS, STEVE,UNK,ALPHARETTA,GA,30022,,00
S0HI00084,AKAKA, DANIEL KAHIKINA,DEM,HONOLULU,HI,96802,C00432880,00
S0HI00126,CARROLL, JOHN STANLEY,REP,HONOLULU,HI,96826,C00358135,00
S0HI00159,WOERNER, ANDREW DOUGLAS,DEM,KAILUA KONA,HI,96740,C00478248,00
S0HI00167,CARTER, JERRY (JD) COL,IND,HONOLULU,HI,96701,,00
S0HI00175,JARRETT, JEFFREY STEVEN,IND,KEAAU,HI,96778,C00488114,00
S0HI00183,ROCO, JOHN,REP,WAIANAE,HI,96792,,00
S0IA00028,GRASSLEY, CHARLES E SENATOR,REP,DES MOINES,IA,50304,C00230482,00
S0IA00093,MOHAMED, SAL,DEM,SIOUX CITY,IA,51104,C00460006,00
S0IA00101,KRAUSE, ROBERT ALLEN,DEM,FAIRFIELD,IA,52556,C00461178,00
S0IA00119,FIEGEN, THOMAS L,DEM,CLARENCE,IA,52216,C00466375,00
S0IA00127,CONLIN, ROXANNE BARTON,DEM,DES MOINES,IA,50304,C00470153,00
S0IA00135,HEIDERSCHEIT, JOHN,LIB,BETTENDORF,IA,52722,,00
S0ID00057,CRAIG, LARRY E,REP,BOISE,ID,83701,C00115667,00
S0ID00099,BRYK, WILLIAM,DEM,BROOKLYN,NY,11209,C00463364,00
S0ID00107,SULLIVAN, P TOM,DEM,DRIGGS,ID,83422,C00478941,00
S0ID00115,DAVIS, CLAUDE M. (SKIP) III,REP,WEISER,ID,83672,,00
S0ID00123,BERGQUIST, RANDY LYNN,CON,WEISER,ID,83672,,00
S0IL00196,JAGLA, STAN,DEM,ROSELLE,IL,60172,C00458232,00
S0IL00204,GIANNOULIAS, ALEXANDER,DEM,CHICAGO,IL,60611,C00459586,00
S0IL00212,ZADEK, ROBERT LAWERENCE,REP,ROCKFORD,IL,61107,C00461285,00
S0IL00220,RICHARDSON, ISRAEL  K GARTH DR,DEM,CHICAGO,IL,60680,C00462093,00
S0IL00238,JACKSON, CHERYLE,DEM,CHICAGO,IL,60649,C00463950,00
S0IL00246,WALLACE, ERIC M,REP,MATTESON,IL,60443,C00464388,00
S0IL00253,KUNA, THOMAS JAMES,REP,JERSEYVILLE,IL,62052,C00464115,00
S0IL00261,KIRK, MARK STEVEN,REP,HIGHLAND PARK,IL,60035,C00350785,00
S0IL00279,ARRINGTON, JOHN,REP,HARVEY,IL,60426,C00465922,00
S0IL00287,LOWERY, DONALD (DON),REP,GOLCONDA,IL,62938,C00465484,00
S0IL00295,VARGA, EDWARD,REP,RICHMOND,IL,60071,C00465955,00
S0IL00303,HUGHES, PATRICK,REP,HINSDALE,IL,60522,C00465690,00
S0IL00311,THOMAS, KATHLEEN,REP,SPRINGFIELD,IL,62711,C00467142,00
S0IL00329,MEISTER, JACOB J,DEM,CHICAGO,IL,60647,C00466839,00
S0IL00337,HOFFMAN, DAVID,DEM,CHICAGO,IL,60610,C00466706,00
S0IL00345,HUBBARD, THOMAS ELIJAH,DEM,CHICAGO,IL,60621,C00467001,00
S0IL00352,DABNEY, COREY,DEM,AURORA,IL,60506,C00468728,00
S0IL00360,BLYTH, JOHN D,IND,CHICAGO,IL,60637,C00469064,00
S0IL00378,BOYD, WILLIE WILL EUGENE JR,DEM,GREENVILLE,IL,62246,C00471433,00
S0IL00386,JONES, LEALAN M.,GRE,CHICAGO,IL,60636,,00
S0IL00394,DORSEY, MICHAEL,IND,GERMANTOWN HILLS,IL,61548,C00474544,00
S0IL00402,SMITH, CHRISTOPHER,DEM,ROMEOVILLE,IL,60446,,00
S0IL00410,BEARD, PATRICIA ELAINE,REP,GLEN ELLYN,IL,60137,,00
S0IL00428,LABNO, MIKE,LIB,OAK BROOK,IL,60523,,00
S0IN00053,COATS, DANIEL R,REP,INDIANAPOLIS,IN,46220,C00476374,00
S0IN00095,STUTZMAN, MARLIN A,REP,HOWE,IN,46746,C00463190,00
S0IN00103,BEHNEY, RICHARD J,REP,FISHERS,IN,46037,C00466565,00
S0IN00111,BATES, DON JR,REP,ANDERSON,IN,46015,C00467613,00
S0IN00129,D'IPPOLITO, TAMYRA R,DEM,BLOOMINGTON,IN,47401,C00471532,00
S0IN00137,HOSTETTLER, JOHN NATHAN,REP,WADESVILLE,IN,47638,C00474361,00
S0IN00145,FRYE, TIMOTHY LEE,IND,GREENWOOD,IN,46142,C00474502,00
S0IN00152,ELLSWORTH, BRAD,DEM,EVANSVILLE,IN,47708,C00412346,00
S0IN00160,HARRIS, DONNIE H,OTH,INDIANAPOLIS,IN,46107,C00479204,00
S0IN00178,MILLER, JIM,IND,LAFAYETTE,IN,47903,C00486191,00
S0IN00186,ROONEY, JACK EDWARD,IND,INDIANAPOLIS,IN,46221,C00486480,00
S0KS00091,MORAN, JERRY,REP,HAYS,KS,67601,C00458315,00
S0KS00109,TIAHRT, TODD,REP,GODDARD,KS,67052,C00459198,00
S0KS00117,CORIOLAN, PATRICK,DEM,KANSAS CITY,KS,66104,,00
S0KS00125,SCHOLLENBERGER, CHARLES DAVID,DEM,PRAIRIE VILLAGE,KS,66208,C00469049,00
S0KS00133,BELLIS, JOSEPH K III,REF,OVERLAND PARK,KS,66212,C00473801,00
S0KS00141,JOHNSTON, LISA,DEM,OVERLAND PARK,KS,66213,C00481861,00
S0KS00158,HALEY, DAVID BARTON,DEM,KANSAS CITY,KS,66101,C00483594,00
S0KS00166,WIESNER, PATRICK,DEM,OVERLAND PARK,KS,66212,,00
S0KS00174,LONDERHOLM, ROBERT (BOB),REP,OVERLAND PARK,KS,66062,,00
S0KS00182,DANN, MICHAEL WM.,LIB,LAWRENCE,KS,66047,,00
S0KY00115,PRICE, DARLENE FITZGERALD,DEM,PARKERS LAKE,KY,     ,C00457010,00
S0KY00123,CONWAY, JOHN WILLIAM (JACK),DEM,LOUISVILLE,KY,40206,C00460766,00
S0KY00131,GRAYSON, C M 'TREY',REP,FT MITCHELL,KY,41017,C00461681,00
S0KY00149,OERTHER, BRIAN DOUGLAS,REP,LA GRANGE,KY,40031,C00462382,00
S0KY00156,PAUL, RAND,REP,BOWLING GREEN,KY,42101,C00462069,00
S0KY00164,JOHNSON, WILLIAM EJNER JR,REP,ELKTON,KY,42220,C00462077,00
S0KY00172,SWEENEY, MAURICE MARION,DEM,LOUISVILLE,KY,40245,C00463018,00
S0KY00180,MILLER-JOHNSON, LILLIE E,DEM,LEXINGTON,KY,40505,,00
S0KY00198,THONEY, ROGER,REP,HIGHLAND HEIGHTS,KY,41076,C00354365,00
S0KY00206,BUCKMASTER, JAMES EDWARD,DEM,HENDERSON,KY,42419,C00472381,00
S0KY00214,LONG, JOHN,IND,GRAVEL SWITCH,KY,40328,C00472910,00
S0KY00222,MARTIN, GURLEY L,REP,OWENSBORO,KY,42301,,00
S0KY00230,SCRIBNER, JON J,REP,GRAY,KY,40734,,00
S0KY00248,STEPHENSON, JOHN,REP,FT MITCHELL,KY,41017,,00
S0KY00255,WILSON, BILLY RAY,UNK,LONDON,KY,40744,,00
S0LA00154,MELANCON, CHARLES,DEM,NAPOLEONVILLE,LA,70390,C00397034,00
S0LA00162,GENTILE, ANTHONY JOHN,LIB,MANDEVILLE,LA,70448,C00468967,00
S0LA00170,LANG, WILLIAM ROBERT 'BOB' JR,NNE,NATCHITOCHES,LA,71457,C00470641,00
S0LA00188,GORDON, MILTON C JR,REP,ALEXANDRIA,LA,71303,C00476069,00
S0LA00196,SPEARS, MICHAEL LANE,IND,LAFAYETTE,LA,70506,C00482521,00
S0LA00204,CHAUVIN, NEESON J. JR.,DEM,CARENCRO,LA,70520,,00
S0LA00212,DEATON , CARY J.,DEM,METAIRIE,LA,70002,,00
S0LA00220,ACCARDO, NICK J.,REP,FRANKLIN,LA,70538,,00
S0LA00238,TRAYLOR, CHET D,REP,MONROE,LA,71201,C00486662,00
S0LA00246,HAYES, RANDALL TODD,LIB,ATLANTA,LA,71404,,00
S0LA00253,BROWN, MICHAEL KARLTON,NNE,SHREVEPORT,LA,71133,,00
S0LA00261,LAFARGUE, THOMAS G "TOMMY",OTH,BATON ROUGE,LA,70809,,00
S0LA00279,WOOTON , ERNEST D,IND,BELLE CHASSE,LA,70037,C00490268,00
S0LA00287,MCSHAN , WILLIAM R.,REF,LEESVILLE,LA,71446,,00
S0MA00042,ROBINSON, JACK E III,REP,DUXBURY,MA,02331,C00355784,00
S0MA00075,COAKLEY, MARTHA,DEM,MEDFORD,MA,02155,C00466573,00
S0MA00083,LYNCH, STEPHEN F,DEM,BOSTON,MA,02127,C00466748,00
S0MA00091,KHAZAI, ALAN,DEM,BROOKLINE,MA,02445,C00467449,00
S0MA00109,BROWN, SCOTT P,REP,WRENTHAM,MA,02093,C00467233,00
S0MA00117,CAPUANO, MICHAEL E,DEM,SOMERVILLE,MA,02145,C00467621,00
S0MA00125,PAGLIUCA, STEVE,DEM,WESTON,MA,02493,C00467670,00
S0MA00133,BURR, ROBERT E JR,REP,CANTON,MA,02021,C00467753,00
S0MA00141,KENNEDY, JOSEPH L,IND,DEDHAM,MA,02026,C00468207,00
S0MD00200,VAUGHN, CORROGAN R,REP,BALTIMORE,MD,21208,C00434522,00
S0MD00242,RUTLEDGE, JAMES B III,REP,FOREST HILL,MD,21050,C00460543,00
S0MD00259,WARGOTZ, ERIC,REP,CENTREVILLE,MD,21617,C00463711,00
S0MD00267,CURRAN, JOHN F (JEF),REP,TIMONIUM,MD,21093,C00468736,00
S0MD00275,MCANDREW, DANIEL W,REP,FOREST HILL,MD,21050,C00470716,00
S0MD00283,AMEDORI, CARMEN,REP,OCEAN CITY,MD,     ,C00477034,00
S0MD00291,DEMPSEY, STEPHENS RUFFNER,REP,MONROVIA,MD,21770,C00480764,00
S0MD00309,GARNER, CHRISTOPHER JOHN,DEM,SEVERNA PARK,MD,21146,C00480996,00
S0MD00317,PETTIGREW, NATASHA,GRE,BALTIMORE,MD,21207,,00
S0MD00325,LYNCH, JAMES T. JR.,DEM,BALTIMORE,MD,21222,,00
S0MD00333,TAYLOR, SANQUETTA,DEM,OWINGS MILLS,MD,21117,,00
